Date,Prev_Close,Open,High,Low,Close,VWAP,Volume,Turnover,Deliverable_Volume,Perc_Deliverable,Year_N
30-08-2005,1355.35,1355.65,1391,1355.65,1384.35,1380.13,725949,1.00E+14,281927,0.3884,2
31-08-2005,1384.35,1380.8,1415.35,1380,1404.85,1400.14,926112,1.30E+14,416048,0.4492,2
01-09-2005,1404.85,1409.85,1434,1409,1424.25,1423.37,950023,1.35E+14,450615,0.4743,2
02-09-2005,1424.25,1430,1440,1415.05,1427.2,1431.17,615108,8.80E+13,210452,0.3421,2
05-09-2005,1427.2,1440,1466.9,1406.35,1410.25,1437.23,906848,1.30E+14,285339,0.3146,2
06-09-2005,1410.25,1415,1419.9,1388,1398.45,1401.06,627930,8.80E+13,207190,0.33,2
08-09-2005,1398.45,1400,1415,1395.25,1406.1,1404.05,359774,5.05E+13,132963,0.3696,2
09-09-2005,1406.1,1351,1414,1351,1391.95,1390.75,467722,6.50E+13,191337,0.4091,2
12-09-2005,1391.95,1429,1638,1406.5,1430.2,1423.81,828884,1.18E+14,340307,0.4106,2
13-09-2005,1430.2,1431,1431,1410.6,1422.4,1419.65,280623,3.98E+13,101649,0.3622,2
14-09-2005,1422.4,1420,1427,1387,1400.15,1410.2,486260,6.86E+13,180270,0.3707,2
15-09-2005,1400.15,1402,1454.75,1402,1449.9,1433.27,1380092,1.98E+14,807035,0.5848,2
16-09-2005,1449.9,1454.75,1477.7,1436.2,1457.6,1452.11,685023,9.95E+13,296035,0.4322,2
19-09-2005,1457.6,1477.7,1480,1443,1454.15,1455.32,359681,5.23E+13,119695,0.3328,2
20-09-2005,1454.15,1455,1480,1420,1470.45,1465.46,786678,1.15E+14,321397,0.4085,2
21-09-2005,1470.45,1474,1476,1400,1453.65,1455.32,776915,1.13E+14,275232,0.3543,2
22-09-2005,1453.65,1476,1487,1397,1401.45,1427.54,810301,1.16E+14,393279,0.4853,2
23-09-2005,1401.45,1400.35,1429.8,1400.35,1412.45,1418.21,476978,6.76E+13,156279,0.3276,2
26-09-2005,1412.45,1420,1473,1416,1465.9,1448.44,286256,4.15E+13,99718,0.3484,2
27-09-2005,1465.9,1475,1481,1446.3,1462.3,1465.44,800501,1.17E+14,386613,0.483,2
28-09-2005,1462.3,1464,1474.9,1447,1469.5,1460.29,737508,1.08E+14,389589,0.5283,2
29-09-2005,1469.5,1480,1494.4,1465,1472.85,1479.6,1052736,1.56E+14,553810,0.5261,2
30-09-2005,1472.85,1480,1491.8,1464.25,1482.35,1480.34,622872,9.22E+13,165801,0.2662,2
03-10-2005,1482.35,1455.4,1504.9,1455.4,1497.9,1496.63,559065,8.37E+13,165881,0.2967,2
04-10-2005,1497.9,1499.8,1502,1483.3,1489.75,1491.38,793809,1.18E+14,357574,0.4505,2
05-10-2005,1489.75,1484,1489,1465,1470,1476.01,822215,1.21E+14,513411,0.6244,2
06-10-2005,1470,1465.05,1465.05,1417.15,1424.65,1440.96,1029224,1.48E+14,479182,0.4656,2
07-10-2005,1424.65,1425,1454,1415.2,1444.8,1440.73,775828,1.12E+14,301202,0.3882,2
10-10-2005,1444.8,1449.8,1475,1443.3,1448.5,1454.08,671466,9.76E+13,370073,0.5511,2
11-10-2005,1448.5,1460,1474.8,1422,1467.75,1456.68,1445640,2.11E+14,522249,0.3613,2
13-10-2005,1467.75,1470,1485,1430.35,1441.3,1460.67,1700724,2.48E+14,780460,0.4589,2
14-10-2005,1441.3,1450,1452,1415,1424.05,1437.11,653274,9.39E+13,200137,0.3064,2
17-10-2005,1424.05,1430,1442,1423.9,1434.15,1432.33,548602,7.86E+13,255053,0.4649,2
18-10-2005,1434.15,1442,1464.8,1431.1,1440.95,1447.49,1367700,1.98E+14,535718,0.3917,2
19-10-2005,1440.95,1459.95,1460,1372.15,1401.6,1408.89,1257354,1.77E+14,478846,0.3808,2
20-10-2005,1401.6,1415.1,1435,1391.05,1416.35,1414.41,794119,1.12E+14,234844,0.2957,2
21-10-2005,1416.35,1429,1436.8,1409,1428.25,1422.65,740427,1.05E+14,444795,0.6007,2
24-10-2005,1428.25,1432.2,1444,1401.05,1407.5,1418.36,393704,5.58E+13,166116,0.4219,2
25-10-2005,1407.5,1418.35,1451,1408.5,1440,1429.34,677539,9.68E+13,355871,0.5252,2
26-10-2005,1440,1440,1445,1419.1,1422.25,1431.27,517851,7.41E+13,235920,0.4556,2
27-10-2005,1422.25,1423,1428.9,1390,1401.3,1413.62,846493,1.20E+14,455472,0.5381,2
28-10-2005,1401.3,1409,1409,1355,1362.15,1371.77,562687,7.72E+13,234166,0.4162,2
31-10-2005,1362.15,1365,1408,1360.35,1401.25,1392.65,356496,4.96E+13,122192,0.3428,2
01-11-2005,1401.25,1448.7,1448.7,1400,1409.6,1412.5,66500,9.39E+12,14126,0.2124,2
02-11-2005,1409.6,1401.3,1436,1388.4,1429,1409.43,356611,5.03E+13,157245,0.4409,2
07-11-2005,1429,1408,1467.7,1408,1464.75,1454.25,523560,7.61E+13,285055,0.5445,2
08-11-2005,1464.75,1474,1484.25,1470.4,1477,1478.45,722773,1.07E+14,403897,0.5588,2
09-11-2005,1477,1477,1483.05,1450.25,1456.8,1464.41,625099,9.15E+13,246548,0.3944,2
10-11-2005,1456.8,1457,1476.9,1457,1469.75,1466.92,386962,5.68E+13,110492,0.2855,2
11-11-2005,1469.75,1465,1488,1465,1482.65,1481.75,739986,1.10E+14,385130,0.5205,2
14-11-2005,1482.65,1490,1514.65,1490,1510.3,1505.7,1005045,1.51E+14,484256,0.4818,2
16-11-2005,1510.3,1511.25,1517,1502.25,1511.7,1510.53,842822,1.27E+14,445810,0.5289,2
17-11-2005,1511.7,1500,1518,1492.45,1507.65,1506.73,609808,9.19E+13,308861,0.5065,2
18-11-2005,1507.65,1512,1531,1512,1526.95,1524.04,1088465,1.66E+14,576898,0.53,2
21-11-2005,1526.95,1529.4,1538.7,1506,1518.65,1524.87,824667,1.26E+14,537040,0.6512,2
22-11-2005,1518.65,1514,1524.8,1488,1499.85,1506.27,593875,8.95E+13,238321,0.4013,2
23-11-2005,1499.85,1500,1522,1499,1516.65,1515.96,756847,1.15E+14,453062,0.5986,2
24-11-2005,1516.65,1516,1533.2,1516,1524.25,1526.69,568011,8.67E+13,331898,0.5843,2
25-11-2005,1524.25,1524.25,1540,1510.35,1533.7,1533.78,418033,6.41E+13,212447,0.5082,2
26-11-2005,1533.7,1533.5,1540,1527.1,1538.85,1535.04,116790,1.79E+13,52085,0.446,2
28-11-2005,1538.85,1538.8,1550,1536,1547.65,1545.86,316906,4.90E+13,164788,0.52,2
29-11-2005,1547.65,1544.8,1550,1520.55,1545.35,1538.4,412928,6.35E+13,200811,0.4863,2
30-11-2005,1545.35,1532,1552.5,1515,1521.1,1537.24,502922,7.73E+13,263390,0.5237,2
01-12-2005,1521.1,1520,1554.65,1518.75,1550.1,1542.34,520246,8.02E+13,269266,0.5176,2
02-12-2005,1550.1,1554.65,1574.4,1541.05,1550,1558.23,598045,9.32E+13,362215,0.6057,2
05-12-2005,1550,1552,1554.1,1526.25,1531.35,1538.49,239135,3.68E+13,84549,0.3536,2
06-12-2005,1531.35,1535,1570,1526.3,1554,1554.4,404133,6.28E+13,165175,0.4087,2
07-12-2005,1554,1562,1600,1560.3,1595.55,1581.87,702369,1.11E+14,333007,0.4741,2
08-12-2005,1595.55,1595,1624.7,1592.25,1616.55,1609.15,1198149,1.93E+14,631679,0.5272,2
09-12-2005,1616.55,1618,1694.6,1611.3,1682.7,1658.84,774278,1.28E+14,342468,0.4423,2
12-12-2005,1682.7,1650.35,1705,1642,1650.2,1661.01,773936,1.29E+14,396491,0.5123,2
13-12-2005,1650.2,1652,1678,1645,1667.6,1657.76,753384,1.25E+14,360853,0.479,2
14-12-2005,1667.6,1660,1700,1640,1683.9,1669.96,602401,1.01E+14,227402,0.3775,2
15-12-2005,1683.9,1689.9,1698.5,1668.4,1682.8,1683.51,531127,8.94E+13,241722,0.4551,2
16-12-2005,1682.8,1690,1726,1683,1714.4,1706.01,988429,1.69E+14,444993,0.4502,2
19-12-2005,1714.4,1726,1753,1717,1734.55,1738.8,587646,1.02E+14,263082,0.4477,2
20-12-2005,1734.55,1750,1750,1687,1693.5,1698.75,578571,9.83E+13,270815,0.4681,2
21-12-2005,1693.5,1705,1714.6,1671,1686.1,1693.83,410304,6.95E+13,165526,0.4034,2
22-12-2005,1686.1,1690,1699.7,1678.95,1684.7,1687.68,314901,5.31E+13,102790,0.3264,2
23-12-2005,1684.7,1687,1705,1665,1671.75,1682.15,306879,5.16E+13,103715,0.338,2
26-12-2005,1671.75,1674,1674,1656.25,1662.9,1663.92,203160,3.38E+13,76858,0.3783,2
27-12-2005,1662.9,1662.75,1703,1643,1698.15,1682.87,195651,3.29E+13,47514,0.2429,2
28-12-2005,1698.15,1695,1710,1676.65,1685.65,1695.94,322757,5.47E+13,113541,0.3518,2
29-12-2005,1685.65,1690,1719.9,1681.65,1710.05,1700.72,432723,7.36E+13,264374,0.611,2
30-12-2005,1710.05,1680,1719.9,1680,1702.85,1702.43,297531,5.07E+13,146414,0.4921,2
02-01-2006,1702.85,1708,1710.9,1681.35,1687.6,1694.55,206688,3.50E+13,84379,0.4082,3
03-01-2006,1687.6,1685.25,1739.95,1682,1733.2,1716.21,424617,7.29E+13,218514,0.5146,3
04-01-2006,1733.2,1740,1749.9,1722.2,1743.1,1736.73,443202,7.70E+13,207040,0.4671,3
05-01-2006,1743.1,1745,1746,1721.9,1732.35,1730.51,178978,3.10E+13,44066,0.2462,3
06-01-2006,1732.35,1735,1739.9,1692,1705.6,1710.21,370718,6.34E+13,161283,0.4351,3
09-01-2006,1705.6,1710.15,1730,1681,1688.95,1698.39,485409,8.24E+13,273431,0.5633,3
10-01-2006,1688.95,1690,1699.8,1661,1672.5,1677.28,496581,8.33E+13,294944,0.5939,3
12-01-2006,1672.5,1653,1689,1615,1673.7,1652.3,1739962,2.87E+14,524447,0.3014,3
13-01-2006,1673.7,1680,1690,1644,1651.75,1666.76,451071,7.52E+13,160565,0.356,3
16-01-2006,1651.75,1651,1651,1602.55,1608.75,1629.42,600614,9.79E+13,326386,0.5434,3
17-01-2006,1608.75,1611,1640,1610,1623.4,1624.92,469132,7.62E+13,175445,0.374,3
18-01-2006,1623.4,1618.2,1623.8,1602.1,1619.55,1614.66,395640,6.39E+13,114551,0.2895,3
19-01-2006,1619.55,1623.8,1654.7,1623.8,1650.35,1644.62,446841,7.35E+13,228936,0.5123,3
20-01-2006,1650.35,1655,1669.85,1635,1644,1651.88,411780,6.80E+13,172368,0.4186,3
23-01-2006,1644,1635,1635,1611.3,1622.15,1622.5,285034,4.62E+13,116285,0.408,3
24-01-2006,1622.15,1635,1649,1630.4,1642.6,1639.2,236258,3.87E+13,92912,0.3933,3
25-01-2006,1642.6,1649,1659.95,1643.5,1651.2,1651.84,795717,1.31E+14,600264,0.7544,3
27-01-2006,1651.2,1680,1680,1650.6,1659.15,1659.03,375477,6.23E+13,259441,0.691,3
30-01-2006,1659.15,1665.4,1679.6,1652.1,1658.9,1662.16,172893,2.87E+13,50913,0.2945,3
31-01-2006,1658.9,1679.6,1679.6,1652.35,1670.4,1669.46,187895,3.14E+13,82231,0.4376,3
01-02-2006,1670.4,1656,1678,1650.4,1666.65,1666.14,487087,8.12E+13,346714,0.7118,3
02-02-2006,1666.65,1670,1676,1629.65,1636.8,1659.91,391967,6.51E+13,211761,0.5403,3
03-02-2006,1636.8,1639.9,1647.8,1612.4,1630.8,1626.8,544690,8.86E+13,353441,0.6489,3
06-02-2006,1630.8,1629.9,1683,1626.35,1679.05,1665.05,361872,6.03E+13,190952,0.5277,3
07-02-2006,1679.05,1680,1693.5,1644.25,1674.1,1668.8,875348,1.46E+14,629376,0.719,3
08-02-2006,1674.1,1666,1672.1,1652.35,1662.5,1661.27,416581,6.92E+13,236614,0.568,3
10-02-2006,1662.5,1670.15,1678,1645.05,1669.6,1663.09,341025,5.67E+13,189955,0.557,3
13-02-2006,1669.6,1669.6,1670,1648,1651,1654.29,252568,4.18E+13,129049,0.5109,3
14-02-2006,1651,1670,1670,1614,1618.55,1626.87,870258,1.42E+14,545147,0.6264,3
15-02-2006,1618.55,1647.9,1647.9,1605,1619.35,1619.51,526165,8.52E+13,266964,0.5074,3
16-02-2006,1619.35,1625,1639.8,1612,1629.15,1625.55,660561,1.07E+14,402909,0.6099,3
17-02-2006,1629.15,1650,1656.4,1620,1625,1636.74,365431,5.98E+13,144402,0.3952,3
20-02-2006,1625,1639,1655,1627.4,1649.85,1639.85,330451,5.42E+13,193500,0.5856,3
21-02-2006,1649.85,1655,1671,1651.1,1666,1661.79,287655,4.78E+13,169947,0.5908,3
22-02-2006,1666,1670,1670,1651.3,1661.85,1663.42,144574,2.40E+13,65574,0.4536,3
23-02-2006,1661.85,1660,1689.9,1660,1670.55,1676.96,517698,8.68E+13,267924,0.5175,3
24-02-2006,1670.55,1670.25,1680,1656.3,1670.05,1667.14,137167,2.29E+13,58025,0.423,3
27-02-2006,1670.05,1667,1695,1666.4,1690.35,1687.39,315139,5.32E+13,190002,0.6029,3
28-02-2006,1690.35,1695,1704,1670,1700.8,1690.51,352718,5.96E+13,173134,0.4909,3
01-03-2006,1700.8,1700,1745.4,1687.25,1740.2,1723.49,563269,9.71E+13,355941,0.6319,3
02-03-2006,1740.2,1745.4,1754,1720.35,1741.8,1740.81,409712,7.13E+13,217293,0.5304,3
03-03-2006,1741.8,1742,1742,1697.35,1705.75,1713.65,265555,4.55E+13,104273,0.3927,3
06-03-2006,1705.75,1716,1753,1710,1744.3,1735.25,453948,7.88E+13,293132,0.6457,3
07-03-2006,1744.3,1740.15,1750,1720,1724.7,1732.17,248146,4.30E+13,85271,0.3436,3
08-03-2006,1724.7,1732,1740,1705,1722.55,1725.41,476686,8.22E+13,234710,0.4924,3
09-03-2006,1722.55,1720,1728,1690,1724.85,1715.8,582839,1.00E+14,369036,0.6332,3
10-03-2006,1724.85,1692,1775,1690,1763.65,1756.82,804368,1.41E+14,421105,0.5235,3
13-03-2006,1763.65,1773.8,1847.6,1773.8,1828.6,1818.2,897319,1.63E+14,407228,0.4538,3
14-03-2006,1828.6,1824.9,1827.7,1791.1,1803.15,1809.53,434682,7.87E+13,204297,0.47,3
16-03-2006,1803.15,1817,1839.9,1806.3,1835.4,1828.29,575008,1.05E+14,299533,0.5209,3
17-03-2006,1835.4,1840,1880.5,1840,1861,1866.2,741530,1.38E+14,395120,0.5328,3
20-03-2006,1861,1874,1915,1865.5,1908,1890.9,876609,1.66E+14,528070,0.6024,3
21-03-2006,1908,1908,1935,1898.65,1915.2,1916.72,662673,1.27E+14,345588,0.5215,3
22-03-2006,1915.2,1920,1920,1881.2,1893.35,1896.62,640146,1.21E+14,270776,0.423,3
23-03-2006,1893.35,1900,1919,1868.25,1874.2,1887.89,330561,6.24E+13,109678,0.3318,3
24-03-2006,1874.2,1887,1905,1869.05,1891.45,1884.96,364673,6.87E+13,133766,0.3668,3
27-03-2006,1891.45,1895,1910,1885.55,1890.95,1897.94,366054,6.95E+13,228925,0.6254,3
28-03-2006,1890.95,1900,1911,1881,1887.6,1892.51,468909,8.87E+13,270255,0.5763,3
29-03-2006,1887.6,1879,1902.9,1867,1898.15,1886.9,535537,1.01E+14,256902,0.4797,3
30-03-2006,1898.15,1902.9,2010,1902.9,1968.1,1949,723021,1.41E+14,464118,0.6419,3
31-03-2006,1968.1,1957.9,1957.9,1910,1915.5,1924.34,365021,7.02E+13,157238,0.4308,3
03-04-2006,1915.5,1927,1956,1920,1950.75,1940.24,388209,7.53E+13,192916,0.4969,3
04-04-2006,1950.75,1950.4,1960,1940.05,1948.55,1951.88,371451,7.25E+13,211661,0.5698,3
05-04-2006,1948.55,1950.1,1965.15,1920,1932.05,1931.8,347116,6.71E+13,168099,0.4843,3
07-04-2006,1932.05,1948,1997,1875,1889.25,1922.51,923195,1.77E+14,508345,0.5506,3
10-04-2006,1889.25,1900,1919.95,1880,1894.1,1896.16,879305,1.67E+14,483909,0.5503,3
12-04-2006,1894.1,1898.2,1900,1763,1780.8,1826.25,1644672,3.00E+14,897513,0.5457,3
13-04-2006,1780.8,1805,1829.7,1770,1797.15,1803.22,1075209,1.94E+14,524795,0.4881,3
17-04-2006,1797.15,1825,1911,1815.25,1906.55,1876.32,1211094,2.27E+14,535473,0.4421,3
18-04-2006,1906.55,1978,2088,1978,2009.5,2030.23,1847311,3.75E+14,656602,0.3554,3
19-04-2006,2009.5,2029,2050,1998,2012.75,2017.14,1225414,2.47E+14,611971,0.4994,3
20-04-2006,2012.75,2019.9,2024.95,1975,1989.9,1986.22,787118,1.56E+14,485309,0.6166,3
21-04-2006,1989.9,2000,2029.95,1965,1999.05,1994.37,621625,1.24E+14,209177,0.3365,3
24-04-2006,1999.05,1998,1999.65,1965,1979.25,1977.38,654351,1.29E+14,446890,0.683,3
25-04-2006,1979.25,1979.9,1979.9,1899,1926.95,1937.19,712776,1.38E+14,346755,0.4865,3
26-04-2006,1926.95,1928,1956,1910,1942.35,1940.4,883892,1.72E+14,495917,0.5611,3
27-04-2006,1942.35,1942.35,2003,1930,1945.85,1972.87,895606,1.77E+14,469462,0.5242,3
28-04-2006,1945.85,1907,1991,1830.35,1978.05,1931.21,661545,1.28E+14,272977,0.4126,3
29-04-2006,1978.05,1991,2002.85,1971,1979.35,1986.33,97805,1.94E+13,33473,0.3422,3
02-05-2006,1979.35,1984,2024.4,1980,2013.15,2013.08,779910,1.57E+14,517651,0.6637,3
03-05-2006,2013.15,2024,2039.9,2015.05,2031.55,2025.63,393520,7.97E+13,236027,0.5998,3
04-05-2006,2031.55,2028,2057.9,2021.3,2043.7,2042.69,491228,1.00E+14,245656,0.5001,3
05-05-2006,2043.7,2055,2055,1995,2006.65,2014.44,338815,6.83E+13,150723,0.4449,3
08-05-2006,2006.65,2021,2092,2010,2019.45,2019.64,185589,3.75E+13,94696,0.5102,3
09-05-2006,2019.45,2032,2044.4,2005,2024.85,2024.88,225049,4.56E+13,110079,0.4891,3
10-05-2006,2024.85,2044.4,2047,2002.3,2021.7,2021.65,247274,5.00E+13,126270,0.5106,3
11-05-2006,2021.7,2029.3,2029.3,2005.4,2018.7,2017.93,245503,4.95E+13,150282,0.6121,3
12-05-2006,2018.7,2011,2024.85,1970.3,1996.15,1999.99,347142,6.94E+13,179797,0.5179,3
15-05-2006,1996.15,1980,2001,1920,1960.9,1980.42,504313,9.99E+13,342163,0.6785,3
16-05-2006,1960.9,1959.95,1995,1919.8,1974.7,1954.09,333946,6.53E+13,164527,0.4927,3
17-05-2006,1974.7,1995,2020,1990,2016.55,2008.61,167921,3.37E+13,82714,0.4926,3
18-05-2006,2016.55,1990,1999.9,1900,1925.65,1950.93,567795,1.11E+14,349322,0.6152,3
19-05-2006,1925.65,1950,1959.8,1851.5,1892.35,1907.11,608527,1.16E+14,321501,0.5283,3
22-05-2006,1892.35,1920,1920,1744,1780.5,1821.62,587427,1.07E+14,392570,0.6683,3
23-05-2006,1780.5,1800,1874,1701,1830.2,1764.57,673517,1.19E+14,374405,0.5559,3
24-05-2006,1830.2,1870,1880,1760,1790.65,1804.57,713196,1.29E+14,468438,0.6568,3
25-05-2006,1790.65,1780,1898.4,1745,1876.95,1826.76,729881,1.33E+14,405672,0.5558,3
26-05-2006,1876.95,1890,1900,1841,1866.35,1876.62,276023,5.18E+13,117695,0.4264,3
29-05-2006,1866.35,1865,1865,1840.3,1850.55,1853.14,350336,6.49E+13,161276,0.4603,3
30-05-2006,1850.55,1865,1895.1,1835,1860.35,1872.48,564507,1.06E+14,229366,0.4063,3
31-05-2006,1860.35,1841.1,1841.1,1730,1782.9,1771.14,721232,1.28E+14,374152,0.5188,3
01-06-2006,1782.9,1825,1825,1690,1709.35,1741.81,742845,1.29E+14,376086,0.5063,3
02-06-2006,1709.35,1714.9,1800,1688,1794,1754.3,526695,9.24E+13,228316,0.4335,3
05-06-2006,1794,1794,1804.4,1754.25,1767.6,1777.4,401460,7.14E+13,171603,0.4274,3
06-06-2006,1767.6,1744.8,1787.8,1690,1748.9,1739.11,371392,6.46E+13,161225,0.4341,3
07-06-2006,1748.9,1800,1800,1693.25,1703.95,1720.21,676317,1.16E+14,372865,0.5513,3
08-06-2006,1703.95,1725,1725,1611.2,1647.9,1647.64,670124,1.10E+14,372229,0.5555,3
09-06-2006,1647.9,1674.45,1692,1625,1671.15,1671.38,507739,8.49E+13,245748,0.484,3
12-06-2006,1671.15,1699,1699,1621,1638.75,1642.65,448988,7.38E+13,214844,0.4785,3
13-06-2006,1638.75,1621,1629.4,1561,1570.35,1582.84,342123,5.42E+13,153509,0.4487,3
14-06-2006,1570.35,1561.95,1624.95,1451.25,1483.65,1506.36,1598252,2.41E+14,805263,0.5038,3
15-06-2006,1483.65,1586,1586,1501,1550.55,1534.25,745920,1.14E+14,369333,0.4951,3
16-06-2006,1550.55,1586,1715,1580.4,1685,1672.22,1048771,1.75E+14,533934,0.5091,3
19-06-2006,1685,1680,1685,1636.25,1668.35,1665,536761,8.94E+13,205860,0.3835,3
20-06-2006,1668.35,1688,1688,1600,1607.35,1622.33,460990,7.48E+13,195632,0.4244,3
21-06-2006,1607.35,1620,1647,1595,1641.3,1628.2,745437,1.21E+14,330812,0.4438,3
22-06-2006,1641.3,1650,1690,1650,1676.75,1681.95,458513,7.71E+13,240482,0.5245,3
23-06-2006,1676.75,1650,1700,1625,1694.85,1675.3,413090,6.92E+13,206859,0.5008,3
25-06-2006,1694.85,1650,1714.9,1650,1700.35,1702.08,32940,5.61E+12,10678,0.3242,3
26-06-2006,1700.35,1720,1720,1618.05,1633.5,1666.1,821882,1.37E+14,445745,0.5423,3
27-06-2006,1633.5,1658,1658,1600,1644.55,1627.42,625329,1.02E+14,260869,0.4172,3
28-06-2006,1644.55,1620,1712.55,1606,1698.6,1669.2,598175,9.98E+13,204040,0.3411,3
29-06-2006,1698.6,1710,1720,1670,1680.8,1702.98,789822,1.35E+14,356175,0.451,3
30-06-2006,1680.8,1735,1767,1705.65,1738.75,1727.72,681220,1.18E+14,356917,0.5239,3
03-07-2006,1738.75,1742,1807.5,1732.4,1800.2,1780.89,535690,9.54E+13,205869,0.3843,3
04-07-2006,1800.2,1811,1831,1805,1815.1,1818.01,448096,8.15E+13,200311,0.447,3
05-07-2006,1815.1,1817,1862,1800,1842.6,1837.37,530634,9.75E+13,213166,0.4017,3
06-07-2006,1842.6,1828,1832,1792.15,1804.3,1810.52,288865,5.23E+13,87258,0.3021,3
07-07-2006,1804.3,1819.7,1831.8,1740,1746.7,1787.88,366084,6.55E+13,152471,0.4165,3
10-07-2006,1746.7,1740,1817.6,1740,1798.35,1791.98,482414,8.64E+13,139282,0.2887,3
11-07-2006,1798.35,1800,1815,1763.15,1769.95,1776.97,452373,8.04E+13,164266,0.3631,3
12-07-2006,1769.95,1780,1909,1780,1890.3,1853.95,1190202,2.21E+14,494999,0.4159,3
13-07-2006,1890.3,1892,1898.75,1850.25,1867.35,1870.27,672947,1.26E+14,268263,0.3986,3
14-07-2006,1867.35,1840,1896,1825.1,1874.3,1855.16,618726,1.15E+14,210589,0.3404,3
17-07-2006,1874.3,1884.8,1914,1851,1859,1887.2,1124604,2.12E+14,449686,0.3999,3
18-07-2006,1859,1860,1950,1815.5,1834.5,1850.38,1380492,2.55E+14,346101,0.2507,3
19-07-2006,1834.5,1882,1895,1745.55,1757.55,1802.89,1755798,3.17E+14,391482,0.223,3
20-07-2006,1757.55,1775.9,1820,1770,1806.15,1798.71,789090,1.42E+14,233190,0.2955,3
21-07-2006,1806.15,1798,1804.8,1752.6,1767.55,1767.04,548958,9.70E+13,202915,0.3696,3
24-07-2006,1767.55,1795,1832,1735,1818.05,1792.33,853136,1.53E+14,273465,0.3205,3
25-07-2006,1818.05,1840,1855,1825.05,1847.3,1844.45,579575,1.07E+14,228269,0.3939,3
26-07-2006,1847.3,1858,1895,1832.5,1888.8,1875.51,738590,1.39E+14,296730,0.4018,3
27-07-2006,1888.8,1895,1919.95,1875.5,1899.7,1899.84,924981,1.76E+14,370037,0.4,3
28-07-2006,1899.7,940.1,974.95,924,928.45,931.22,754902,7.03E+13,373470,0.4947,3
31-07-2006,928.45,935,965,930,936.15,940.92,431175,4.06E+13,148227,0.3438,3
01-08-2006,936.15,863,939.75,863,932,928.25,440627,4.09E+13,147372,0.3345,3
02-08-2006,932,925,942.5,920,940.2,931.18,446183,4.15E+13,166457,0.3731,3
03-08-2006,940.2,942.5,952,937.1,944.7,947,752568,7.13E+13,379705,0.5045,3
04-08-2006,944.7,960,963.8,943,948.55,954.72,668550,6.38E+13,273540,0.4092,3
07-08-2006,948.55,951,952,931,936.1,938.37,429991,4.03E+13,196010,0.4558,3
08-08-2006,936.1,940,958,935,954.8,948.21,294600,2.79E+13,114796,0.3897,3
09-08-2006,954.8,950,975,943.5,966.1,965.66,513030,4.95E+13,220906,0.4306,3
10-08-2006,966.1,961,975,960,965.75,967.95,569781,5.52E+13,284814,0.4999,3
11-08-2006,965.75,969.9,973.85,957,967.6,966.52,473493,4.58E+13,170998,0.3611,3
14-08-2006,967.6,973.75,975,959,964.65,967.72,430357,4.16E+13,220596,0.5126,3
16-08-2006,964.65,979,984.5,968,972.2,977.16,951067,9.29E+13,582915,0.6129,3
17-08-2006,972.2,975,983,958,960.15,967.36,624292,6.04E+13,286739,0.4593,3
18-08-2006,960.15,965,972.5,960,969.7,968.59,450910,4.37E+13,242589,0.538,3
21-08-2006,969.7,976,976,957,969.3,967.07,603522,5.84E+13,313760,0.5199,3
22-08-2006,969.3,972,983,970,975.4,977.38,544524,5.32E+13,291063,0.5345,3
23-08-2006,975.4,976,978.75,960.1,963.1,971,624434,6.06E+13,320188,0.5128,3
24-08-2006,963.1,970,974.9,953.25,970.4,964.35,592463,5.71E+13,346401,0.5847,3
25-08-2006,970.4,971,976.9,967.65,974.4,972.4,652938,6.35E+13,321782,0.4928,3
28-08-2006,974.4,975,985.3,968.3,981.1,977.7,575079,5.62E+13,317818,0.5527,3
29-08-2006,981.1,985,992,983,990.1,988.76,669899,6.62E+13,446289,0.6662,3
30-08-2006,990.1,991.1,995,981.05,983.8,988.07,686193,6.78E+13,410855,0.5987,3
31-08-2006,983.8,984,1004,984,998.05,996.43,1519214,1.51E+14,671395,0.4419,3
01-09-2006,998.05,996,1001,991.1,999.25,997.51,432182,4.31E+13,241768,0.5594,3
04-09-2006,999.25,999,1020,999,1017.15,1014.12,502623,5.10E+13,340726,0.6779,3
05-09-2006,1017.15,1023,1030,1001,1005.8,1010.33,986322,9.97E+13,525168,0.5325,3
06-09-2006,1005.8,1017.5,1017.5,991.1,993.6,998.89,700108,6.99E+13,381357,0.5447,3
07-09-2006,993.6,980.3,995,980.3,986.7,986.64,395896,3.91E+13,203573,0.5142,3
08-09-2006,986.7,1006,1006,985,991,989.91,392641,3.89E+13,165894,0.4225,3
11-09-2006,991,999,999,949,953.45,967.74,1018370,9.86E+13,509415,0.5002,3
12-09-2006,953.45,955,980,952,977.9,969.07,458814,4.45E+13,155964,0.3399,3
13-09-2006,977.9,983,1008,981,999.95,996.99,576908,5.75E+13,280470,0.4862,3
14-09-2006,999.95,1009,1016,1001.9,1013.4,1011.68,597182,6.04E+13,343049,0.5744,3
15-09-2006,1013.4,1014,1014,996.7,1002.7,1004.67,589925,5.93E+13,307750,0.5217,3
18-09-2006,1002.7,1007,1011,992.1,996.15,998.94,347597,3.47E+13,137691,0.3961,3
19-09-2006,996.15,997,1020,990.4,1010.05,1011.21,993486,1.00E+14,585509,0.5893,3
20-09-2006,1010.05,1011,1034,994.1,1030.05,1019.12,673974,6.87E+13,352829,0.5235,3
