Date,Prev_Close,Open,High,Low,Close,VWAP,Volume,Turnover,Deliverable_Volume,Perc_Deliverable
25-06-2014,1994.55,1994.55,2022,1994.45,2018.2,2011.81,693395,1.39E+14,529641,0.7638
26-06-2014,2018.2,2022,2058,2019.95,2047.2,2035.86,875510,1.78E+14,596290,0.6811
27-06-2014,2047.2,2050,2135.5,2050,2125.7,2100.25,1241941,2.61E+14,656765,0.5288
30-06-2014,2125.7,2127.5,2161.7,2121,2152,2147.26,1577016,3.39E+14,965786,0.6124
01-07-2014,2152,2150,2166.4,2100,2108.9,2151.12,1490646,3.21E+14,889979,0.597
02-07-2014,2108.9,2128,2128,2088.4,2100.7,2102.84,627824,1.32E+14,421126,0.6708
03-07-2014,2100.7,2118,2154.9,2105,2113.45,2125.92,657199,1.40E+14,397942,0.6055
04-07-2014,2113.45,2129,2132.95,2102,2115.9,2116.56,291095,6.16E+13,153797,0.5283
07-07-2014,2115.9,2136.95,2149.95,2118,2137.3,2133.53,633136,1.35E+14,400129,0.632
08-07-2014,2137.3,2158.5,2158.5,2081.25,2105.7,2102.72,719363,1.51E+14,450845,0.6267
09-07-2014,2105.7,2105.7,2109.7,2054,2067.35,2071.29,424703,8.80E+13,263358,0.6201
10-07-2014,2067.35,2053.1,2060,2000,2021.45,2025.43,854275,1.73E+14,538832,0.6307
11-07-2014,2021.45,2050,2086,2027.45,2049.9,2053.65,445788,9.15E+13,252425,0.5662
14-07-2014,2049.9,2050,2061.5,2020,2038.6,2036.37,255172,5.20E+13,147300,0.5773
15-07-2014,2038.6,2039,2078.9,2039,2062.75,2057.32,264180,5.44E+13,151337,0.5729
16-07-2014,2062.75,2069.9,2091.85,2057.1,2077.45,2073.06,425399,8.82E+13,256044,0.6019
17-07-2014,2077.45,2080,2116.95,2072,2100.45,2100.99,365072,7.67E+13,207421,0.5682
18-07-2014,2100.45,2106,2139,2106,2121.8,2126.24,356668,7.58E+13,212794,0.5966
21-07-2014,2121.8,2126,2137.45,2104,2109.15,2114.16,250805,5.30E+13,171677,0.6845
22-07-2014,2109.15,2120,2144.2,2102.1,2135.35,2125.95,282675,6.01E+13,145570,0.515
23-07-2014,2135.35,2145,2159.9,2130.1,2150.3,2149.81,473194,1.02E+14,311887,0.6591
24-07-2014,2150.3,2157,2192.5,2155.45,2178.65,2175.18,460543,1.00E+14,252303,0.5478
25-07-2014,2178.65,2167.5,2182,2131.5,2176.7,2160.14,390517,8.44E+13,193526,0.4956
28-07-2014,2176.7,2181.9,2198.5,2167.1,2191.05,2184.85,397785,8.69E+13,252072,0.6337
30-07-2014,2191.05,2178,2188.4,2146,2161.4,2160.9,496989,1.07E+14,346701,0.6976
31-07-2014,2161.4,2172,2174.9,2136.1,2150.6,2149.28,2361026,5.07E+14,1689820,0.7157
01-08-2014,2150.6,2040,2135.85,2030.15,2127.25,2094.86,1848230,3.87E+14,1122758,0.6075
04-08-2014,2127.25,2130,2180,2109.15,2167.1,2161.97,759074,1.64E+14,465697,0.6135
05-08-2014,2167.1,2170,2190,2155,2187.7,2174.25,406706,8.84E+13,223625,0.5498
06-08-2014,2187.7,2200,2213.25,2170.2,2204.85,2192.54,455204,9.98E+13,263647,0.5792
07-08-2014,2204.85,2200,2231.5,2171.8,2210.75,2208.5,484087,1.07E+14,236593,0.4887
08-08-2014,2210.75,2207,2224.95,2176.85,2188.65,2196.26,508127,1.12E+14,303731,0.5977
11-08-2014,2188.65,2205,2206,2156.5,2161.2,2170.46,329389,7.15E+13,196735,0.5973
12-08-2014,2161.2,2178,2178,2150,2165.6,2163.16,261009,5.65E+13,144830,0.5549
13-08-2014,2165.6,2170,2174.95,2141,2147.9,2154.08,509084,1.10E+14,332153,0.6525
14-08-2014,2147.9,2159.9,2177.45,2142.5,2150.7,2157.42,304441,6.57E+13,189126,0.6212
18-08-2014,2150.7,2150,2208.2,2133.7,2202.6,2179.86,393597,8.58E+13,238905,0.607
19-08-2014,2202.6,2206,2215,2190,2211.15,2208.56,479026,1.06E+14,377875,0.7888
20-08-2014,2211.15,2210.1,2225,2193,2221.7,2208.13,758466,1.67E+14,593373,0.7823
21-08-2014,2221.7,2227.95,2247,2225,2236.25,2237.26,479136,1.07E+14,342431,0.7147
22-08-2014,2236.25,2230,2327,2225.1,2306.45,2293.13,737315,1.69E+14,379211,0.5143
25-08-2014,2306.45,2314,2319.65,2307,2313.65,2314.14,602813,1.39E+14,466546,0.7739
26-08-2014,2313.65,2311,2364.5,2311,2353.35,2351.19,630087,1.48E+14,371610,0.5898
27-08-2014,2353.35,2349.35,2361.65,2323.1,2329.6,2336.55,510072,1.19E+14,361869,0.7094
28-08-2014,2329.6,2340.1,2377.5,2330,2363,2356.75,1009778,2.38E+14,615264,0.6093
01-09-2014,2363,2345.05,2381.5,2345.05,2371.85,2372.71,264116,6.27E+13,167489,0.6341
02-09-2014,2371.85,2381.45,2420.8,2358.4,2406.65,2393.52,428524,1.03E+14,286805,0.6693
03-09-2014,2406.65,2406,2450,2400.6,2443.15,2427.95,476157,1.16E+14,257203,0.5402
04-09-2014,2443.15,2443.15,2472.5,2427.75,2468.5,2455.37,336197,8.25E+13,163357,0.4859
05-09-2014,2468.5,2477.9,2523.2,2460,2468.25,2488.04,428917,1.07E+14,183324,0.4274
08-09-2014,2468.25,2492,2499.2,2460,2487.7,2484.58,292517,7.27E+13,167470,0.5725
09-09-2014,2487.7,2487,2487,2435,2439,2447.34,421825,1.03E+14,299020,0.7089
10-09-2014,2439,2449,2474.95,2431,2444.35,2451.28,262625,6.44E+13,120172,0.4576
11-09-2014,2444.35,2445,2455,2401.05,2443.9,2425.08,461919,1.12E+14,272455,0.5898
12-09-2014,2443.9,2445,2460.6,2422.45,2445.75,2438.07,289210,7.05E+13,166108,0.5744
15-09-2014,2445.75,2431.1,2475.55,2428.05,2468,2463.22,359016,8.84E+13,215728,0.6009
16-09-2014,2468,2451.1,2478.4,2411,2423.25,2437.08,343453,8.37E+13,188098,0.5477
17-09-2014,2423.25,2430,2442.5,2417,2424.8,2430.56,398442,9.68E+13,247727,0.6217
18-09-2014,2424.8,2420,2437.8,2397.05,2426.1,2425.25,439347,1.07E+14,276091,0.6284
19-09-2014,2426.1,2440,2495.35,2436.05,2478.25,2476.04,855511,2.12E+14,535805,0.6263
22-09-2014,2478.25,2478.25,2488.95,2455,2469.2,2472.63,153765,3.80E+13,49960,0.3249
23-09-2014,2469.2,2480,2514.05,2446.6,2473.8,2493.26,529482,1.32E+14,262689,0.4961
24-09-2014,2473.8,2475,2504.65,2455,2485.05,2488.33,318860,7.93E+13,163251,0.512
25-09-2014,2485.05,2488.5,2525,2488.5,2501.95,2510.58,768411,1.93E+14,503640,0.6554
26-09-2014,2501.95,2503,2530,2468,2473.25,2488.97,353680,8.80E+13,208400,0.5892
29-09-2014,2473.25,2479.95,2505,2463,2486.65,2488.75,221488,5.51E+13,118158,0.5335
30-09-2014,2486.65,2490,2498.4,2455.7,2489.7,2475.55,441590,1.09E+14,315824,0.7152
01-10-2014,2489.7,2470.05,2540.5,2470.05,2520.8,2519.85,638563,1.61E+14,398793,0.6245
07-10-2014,2520.8,2517,2543.5,2501.1,2514.1,2525.39,457638,1.16E+14,311660,0.681
08-10-2014,2514.1,2514,2515,2345,2396.2,2398.83,1366345,3.28E+14,849680,0.6219
09-10-2014,2396.2,2396.1,2424,2306.7,2336.45,2344.69,1865047,4.37E+14,1268880,0.6803
10-10-2014,2336.45,2325,2384.3,2311.3,2339.05,2352.82,1128390,2.65E+14,645081,0.5717
13-10-2014,2339.05,2342,2384.8,2327,2368,2360.41,1026669,2.42E+14,667118,0.6498
14-10-2014,2368,2370,2383.4,2348.1,2372.1,2368.8,740240,1.75E+14,520122,0.7026
16-10-2014,2372.1,2380.9,2390.9,2284.05,2305.35,2350.4,874494,2.06E+14,620874,0.71
17-10-2014,2305.35,2295,2336.55,2166,2273,2257.84,1928516,4.35E+14,1127393,0.5846
20-10-2014,2273,2309.7,2319.9,2251,2296.05,2292.83,635128,1.46E+14,423042,0.6661
21-10-2014,2296.05,2290.1,2348,2281.2,2330.7,2316.31,373873,8.66E+13,198021,0.5296
22-10-2014,2330.7,2349.75,2367.25,2323,2334.75,2352.13,628285,1.48E+14,441791,0.7032
23-10-2014,2334.75,2342,2365,2342,2359.25,2356.94,35732,8.42E+12,16090,0.4503
27-10-2014,2359.25,2356,2370,2320.35,2326.4,2340.51,407704,9.54E+13,282977,0.6941
28-10-2014,2326.4,2321,2380,2321,2371.25,2359.51,1177585,2.78E+14,911481,0.774
29-10-2014,2371.25,2385,2406.9,2353.3,2396.95,2385.01,793846,1.89E+14,429535,0.5411
30-10-2014,2396.95,2460,2512,2452.25,2479.55,2486.77,2465945,6.13E+14,1412153,0.5727
31-10-2014,2479.55,2498,2523.6,2483.15,2517.7,2514.91,498317,1.25E+14,319702,0.6416
03-11-2014,2517.7,2518,2599,2513.3,2580.35,2571.61,871809,2.24E+14,522995,0.5999
05-11-2014,2580.35,2570.15,2646.9,2532.75,2610.6,2616.51,817071,2.14E+14,524048,0.6414
07-11-2014,2610.6,2585,2664.9,2585,2651.65,2631.56,870373,2.29E+14,641581,0.7371
10-11-2014,2651.65,2656,2660,2605,2634.1,2624.21,460094,1.21E+14,313268,0.6809
11-11-2014,2634.1,2637,2663.9,2615.3,2630,2634.2,454388,1.20E+14,269749,0.5937
12-11-2014,2630,2616,2657,2611.05,2620.45,2636.52,537043,1.42E+14,340148,0.6334
13-11-2014,2620.45,2638,2660,2598,2645,2634.45,390019,1.03E+14,225197,0.5774
14-11-2014,2645,2657.4,2678,2624.8,2638,2649.21,334847,8.87E+13,194596,0.5811
17-11-2014,2638,2630,2638,2578.05,2596.15,2595.04,435361,1.13E+14,267578,0.6146
18-11-2014,2596.15,2608.45,2614.95,2572.3,2596.45,2589.61,386870,1.00E+14,227403,0.5878
19-11-2014,2596.45,2600,2644.45,2580.5,2627.25,2604.88,441431,1.15E+14,258265,0.5851
20-11-2014,2627.25,2646.9,2718,2621.65,2705.7,2668.03,898064,2.40E+14,431853,0.4809
21-11-2014,2705.7,2730,2734,2662.05,2676.35,2687.26,820001,2.20E+14,299846,0.3657
24-11-2014,2676.35,2675.05,2692.75,2647.35,2661.3,2665.16,368791,9.83E+13,197253,0.5349
25-11-2014,2661.3,2660,2689,2607,2620.4,2633.35,578275,1.52E+14,284045,0.4912
26-11-2014,2620.4,2615,2653.85,2601.15,2647.1,2632.88,279903,7.37E+13,149083,0.5326
27-11-2014,2647.1,2660,2660,2625,2646.25,2645.55,350736,9.28E+13,183908,0.5243
28-11-2014,2646.25,2652,2669,2631,2640.05,2650.93,309110,8.19E+13,205977,0.6664
01-12-2014,2640.05,2645.05,2659.4,2640,2653.05,2649.06,335214,8.88E+13,215131,0.6418
02-12-2014,2653.05,2642,2678.9,2641,2657.4,2662.92,305384,8.13E+13,187402,0.6137
03-12-2014,2657.4,2660,2697.6,2652.45,2692.6,2680.94,457251,1.23E+14,306517,0.6703
04-12-2014,2692.6,2694.05,2705,2652.55,2679.25,2681.64,329566,8.84E+13,212993,0.6463
05-12-2014,2679.25,2691.95,2691.95,2610.1,2618.15,2637.34,422439,1.11E+14,236669,0.5602
08-12-2014,2618.15,2618,2622,2585,2612.8,2606.22,290848,7.58E+13,173128,0.5953
09-12-2014,2612.8,2601,2629.05,2591.95,2612.15,2612.35,384262,1.00E+14,197422,0.5138
10-12-2014,2612.15,2605,2626.75,2555,2571.5,2576.91,429187,1.11E+14,223884,0.5216
11-12-2014,2571.5,2556.1,2628.85,2556.1,2618.75,2605.04,416779,1.09E+14,255907,0.614
12-12-2014,2618.75,2601,2619.9,2579.05,2588.55,2594.05,343203,8.90E+13,205111,0.5976
15-12-2014,2588.55,2560,2569,2488.55,2495.75,2514.72,705468,1.77E+14,468312,0.6638
16-12-2014,2495.75,2477,2582.95,2477,2534.55,2551.57,736163,1.88E+14,422203,0.5735
17-12-2014,2534.55,2540.1,2561.95,2461.4,2495.75,2504.36,392769,9.84E+13,178936,0.4556
18-12-2014,2495.75,2499,2557.95,2472.8,2549.4,2518.73,303860,7.65E+13,151840,0.4997
19-12-2014,2549.4,2565.3,2606.55,2562.05,2579.4,2587.06,465957,1.21E+14,260339,0.5587
22-12-2014,2579.4,2580,2609.35,2545.4,2594.45,2569.98,327998,8.43E+13,212930,0.6492
23-12-2014,2594.45,2595,2615.95,2550.95,2572.75,2578.45,249403,6.43E+13,125243,0.5022
24-12-2014,2572.75,2572.95,2572.95,2503.65,2517.6,2525.23,775775,1.96E+14,465204,0.5997
26-12-2014,2517.6,2529,2570,2501.1,2566.7,2542.61,220584,5.61E+13,77919,0.3532
29-12-2014,2566.7,2562,2594,2562,2589.75,2585.92,180259,4.66E+13,94308,0.5232
30-12-2014,2589.75,2590.4,2630.4,2590,2611.65,2613.24,308276,8.06E+13,150722,0.4889
31-12-2014,2611.65,2620,2622.85,2585,2593.55,2603.38,332394,8.65E+13,227582,0.6847
01-01-2015,2593.55,2589,2613.45,2580.75,2594.55,2594.38,122347,3.17E+13,28729,0.2348
02-01-2015,2594.55,2587,2619,2587,2607.25,2607.24,256301,6.68E+13,146869,0.573
05-01-2015,2607.25,2600,2619.7,2555,2563.75,2591.04,192701,4.99E+13,102268,0.5307
06-01-2015,2563.75,2555.05,2569,2515.35,2536.25,2532.03,489983,1.24E+14,359166,0.733
07-01-2015,2536.25,2545,2574.8,2513.2,2524.4,2543.03,332883,8.47E+13,157109,0.472
08-01-2015,2524.4,2528,2579.9,2528,2566.65,2558.62,440235,1.13E+14,301779,0.6855
09-01-2015,2566.65,2568,2689.9,2568,2680.35,2638.28,751010,1.98E+14,347188,0.4623
12-01-2015,2680.35,2697,2759,2685,2754,2740.17,864263,2.37E+14,397472,0.4599
13-01-2015,2754,2764,2772.2,2735,2761.1,2760.6,755128,2.08E+14,440857,0.5838
14-01-2015,2761.1,2764,2795.95,2751.5,2791.55,2783.67,410554,1.14E+14,231427,0.5637
15-01-2015,2791.55,2797.05,2800,2767.1,2781.8,2781.6,587022,1.63E+14,435482,0.7418
16-01-2015,2781.8,2785,2819.95,2770.6,2816.95,2798.63,960237,2.69E+14,787468,0.8201
19-01-2015,2816.95,2815,2820,2783.1,2800.25,2801.54,266551,7.47E+13,157419,0.5906
20-01-2015,2800.25,2795.05,2819.95,2795.05,2801.8,2807.84,312009,8.76E+13,207618,0.6654
21-01-2015,2801.8,2801,2815.9,2787.8,2796.5,2800.6,525578,1.47E+14,382619,0.728
22-01-2015,2796.5,2796.7,2805,2749,2758.1,2778.91,617241,1.72E+14,445341,0.7215
23-01-2015,2758.1,2770.85,2804,2760,2780.75,2786.64,499377,1.39E+14,336810,0.6745
27-01-2015,2780.75,2779.85,2819.9,2760.5,2816.65,2800.78,494122,1.38E+14,361915,0.7324
28-01-2015,2816.65,2806.3,2885,2806.3,2873.35,2868.29,594657,1.71E+14,359044,0.6038
29-01-2015,2873.35,2878,2930,2875,2904.4,2897.08,945040,2.74E+14,541355,0.5728
30-01-2015,2904.4,2931,2991.5,2837.15,2868.5,2935.98,1175968,3.45E+14,781538,0.6646
02-02-2015,2868.5,2972,2995.1,2872.15,2895.05,2921.74,1951500,5.70E+14,1143662,0.586
03-02-2015,2895.05,2919,2925,2870,2919.15,2898.55,609226,1.77E+14,374290,0.6144
04-02-2015,2919.15,2925,2925,2840.1,2852.25,2874.05,437862,1.26E+14,283278,0.647
05-02-2015,2852.25,2851.1,2900.95,2845,2867.75,2878.82,400696,1.15E+14,210038,0.5242
06-02-2015,2867.75,2870,2920.95,2849.95,2860.35,2883.56,427819,1.23E+14,198595,0.4642
09-02-2015,2860.35,2840,2874,2811.1,2820.45,2830.84,338991,9.60E+13,182336,0.5379
10-02-2015,2820.45,2805,2806.6,2748.5,2762.5,2768.5,712098,1.97E+14,522961,0.7344
11-02-2015,2762.5,2770,2858,2769.85,2841.75,2802.29,721322,2.02E+14,537979,0.7458
12-02-2015,2841.75,2860,2915,2845.6,2909.3,2882.77,349739,1.01E+14,152307,0.4355
13-02-2015,2909.3,2920,2922.4,2882.3,2886.55,2893.97,341872,9.89E+13,200677,0.587
16-02-2015,2886.55,2895,2947.95,2891.75,2899.55,2919.18,434838,1.27E+14,221449,0.5093
18-02-2015,2899.55,2879,2915,2857,2892.25,2892.24,1161482,3.36E+14,1023939,0.8816
19-02-2015,2892.25,2900,2900,2825.1,2830.15,2850.94,749152,2.14E+14,458044,0.6114
20-02-2015,2830.15,2810,2826.35,2794.25,2810.2,2809.94,388902,1.09E+14,229431,0.5899
23-02-2015,2810.2,2810,2842,2762.3,2778.75,2818.45,538128,1.52E+14,352550,0.6551
24-02-2015,2778.75,2790.05,2808.05,2781,2791.3,2795.85,436577,1.22E+14,300032,0.6872
25-02-2015,2791.3,2805,2808,2752.2,2762.55,2773.75,656077,1.82E+14,483880,0.7375
26-02-2015,2762.55,2774.8,2774.8,2740,2748.1,2754.19,1065119,2.93E+14,748156,0.7024
27-02-2015,2748.1,2752.95,2850,2741.7,2835.75,2819.65,527367,1.49E+14,273032,0.5177
28-02-2015,2835.75,2856.4,2870,2801.4,2863.3,2842.01,204608,5.81E+13,76248,0.3727
02-03-2015,2863.3,2878.8,2895,2848.85,2860.05,2861.63,410041,1.17E+14,278468,0.6791
03-03-2015,2860.05,2882,2913.6,2835.05,2908.5,2884.73,503458,1.45E+14,323106,0.6418
04-03-2015,2908.5,2910,2939,2865.6,2879.5,2898.94,550130,1.59E+14,311870,0.5669
05-03-2015,2879.5,2880,2912.8,2851.1,2878.15,2883.61,431261,1.24E+14,257048,0.596
09-03-2015,2878.15,2862,2862,2781,2811.35,2813.1,642487,1.81E+14,457609,0.7122
10-03-2015,2811.35,2753.45,2846,2753.45,2839.8,2823.82,628315,1.77E+14,421853,0.6714
11-03-2015,2839.8,2840.1,2943.75,2815,2921.65,2891.66,1255021,3.63E+14,835263,0.6655
12-03-2015,2921.65,2938.35,2940.05,2852.25,2857,2881.19,1110916,3.20E+14,807052,0.7265
13-03-2015,2857,2878,2878,2808,2818.4,2832.57,709996,2.01E+14,478684,0.6742
16-03-2015,2818.4,2838,2840.45,2815,2827.95,2825.07,1175512,3.32E+14,966370,0.8221
17-03-2015,2827.95,2844,2881.8,2830.9,2862.9,2866.31,1286007,3.69E+14,1028932,0.8001
18-03-2015,2862.9,2874,2880,2790,2800.5,2828.4,3806886,1.08E+15,3189794,0.8379
19-03-2015,2800.5,695,700.9,685,687.15,690.83,5621879,3.88E+14,4399208,0.7825
20-03-2015,687.15,688.95,690,673,678.3,677.64,3616042,2.45E+14,2706476,0.7485
23-03-2015,678.3,684,685.45,650.2,656.8,658.93,3672301,2.42E+14,2086659,0.5682
24-03-2015,656.8,661,667.5,652,659.65,661.53,3793847,2.51E+14,2761607,0.7279
25-03-2015,659.65,663,663,651,656.35,654.7,3053431,2.00E+14,2367091,0.7752
26-03-2015,656.35,656,665,648.15,651.15,655.15,3774322,2.47E+14,2355470,0.6241
27-03-2015,651.15,654,661.4,639,645.9,648.07,3223159,2.09E+14,2167192,0.6724
30-03-2015,645.9,647.9,652.75,618.65,626.95,627.64,3887546,2.44E+14,2239069,0.576
31-03-2015,626.95,633.1,639.6,626.5,629.7,633.23,3125329,1.98E+14,1950656,0.6241
01-04-2015,629.7,630.5,638.7,629,632.7,634.05,4892589,3.10E+14,4009403,0.8195
06-04-2015,632.7,635.1,647.5,635.1,643.35,643.44,5050758,3.25E+14,3576859,0.7082
07-04-2015,643.35,646.35,656,644.95,652.85,651.13,1922672,1.25E+14,996001,0.518
08-04-2015,652.85,656.95,676,656,672.3,669.13,3505745,2.35E+14,2296753,0.6551
09-04-2015,672.3,679.9,680.6,662.8,670.4,670.89,1882337,1.26E+14,1179172,0.6264
10-04-2015,670.4,670.8,673.45,655,660.2,661.27,1675314,1.11E+14,1076288,0.6424
13-04-2015,660.2,664.7,674.4,650.65,664.4,664.68,1357726,9.02E+13,700272,0.5158
15-04-2015,664.4,664.4,671.65,656,659.85,663.28,3785304,2.51E+14,3059734,0.8083
16-04-2015,659.85,662.7,664.25,644.5,656.05,652.3,1850395,1.21E+14,1298034,0.7015
17-04-2015,656.05,652,653,634.15,641.05,639.84,2224178,1.42E+14,1580751,0.7107
20-04-2015,641.05,641,641,622.5,632.3,630.63,2301636,1.45E+14,1664984,0.7234
21-04-2015,632.3,624.05,644.25,622,637.5,637.28,1504719,9.59E+13,850665,0.5653
22-04-2015,637.5,635,635.9,622.6,629.8,627.74,3464944,2.18E+14,2789494,0.8051
23-04-2015,629.8,632.3,637.3,611.15,615.2,617.78,3887545,2.40E+14,2966222,0.763
24-04-2015,615.2,611.7,614.7,578.1,587.5,598.05,3375425,2.02E+14,2094330,0.6205
27-04-2015,587.5,591.1,596.45,565.1,587.25,582.8,4643882,2.71E+14,2609079,0.5618
28-04-2015,587.25,587.9,612,580,608.6,600.83,1776573,1.07E+14,1049378,0.5907
29-04-2015,608.6,608,626.85,602.1,616.9,617.37,1729917,1.07E+14,1021571,0.5905
30-04-2015,616.9,616,625.8,598.3,621.35,618.66,2983762,1.85E+14,2110574,0.7074
04-05-2015,621.35,622.9,624.85,603,611.75,613.28,2859253,1.75E+14,2173425,0.7601
05-05-2015,611.75,617,620,604.85,609.95,609.78,2826920,1.72E+14,2069459,0.7321
06-05-2015,609.95,612,616.35,600,608.9,608.87,3148933,1.92E+14,2321103,0.7371
07-05-2015,608.9,602,618,600,614.25,610.82,1954517,1.19E+14,1193745,0.6108
08-05-2015,614.25,622,624.9,616,621.4,620.55,1400231,8.69E+13,946937,0.6763
11-05-2015,621.4,625,639.9,618,631.3,626.4,2019842,1.27E+14,1313323,0.6502
12-05-2015,631.3,633,638.8,612.05,616.2,624.28,2539734,1.59E+14,1803487,0.7101
13-05-2015,616.2,620.95,622,611.05,616.35,614.9,2839628,1.75E+14,1892594,0.6665
14-05-2015,616.35,615,617.45,606.7,615.45,611.59,1443799,8.83E+13,919344,0.6368
15-05-2015,615.45,612.55,621.95,612.1,618.35,615.74,1245727,7.67E+13,885629,0.7109
18-05-2015,618.35,616.4,621,605,612.6,609.73,2241358,1.37E+14,1525790,0.6807
19-05-2015,612.6,612,623.95,609.3,619.25,618.5,1760702,1.09E+14,1227927,0.6974
20-05-2015,619.25,620.95,643,620.95,640.8,638.94,2353164,1.50E+14,1355631,0.5761
21-05-2015,640.8,643.15,659.5,641,655.6,651.1,2427489,1.58E+14,1490285,0.6139
22-05-2015,655.6,654.9,669,648,667.05,659.86,1589768,1.05E+14,954512,0.6004
25-05-2015,667.05,664.85,668.9,630.65,648.45,652.85,1795055,1.17E+14,1217297,0.6781
26-05-2015,648.45,630,653.75,629,640.25,640.28,2608856,1.67E+14,1068978,0.4097
27-05-2015,640.25,576.25,578.6,545.1,549.1,558.9,22929044,1.28E+15,12939557,0.5643
28-05-2015,549.1,550,559.9,541,545.1,550.16,11498735,6.33E+14,6555404,0.5701
29-05-2015,545.1,549.95,556.9,546.9,554.4,552.12,4961544,2.74E+14,3371280,0.6795
01-06-2015,554.4,559,559,548,550.6,553.49,1842699,1.02E+14,1164233,0.6318
02-06-2015,550.6,551,557.9,544.25,549.4,550.32,2276829,1.25E+14,1301253,0.5715
03-06-2015,549.4,552.9,554.8,540.05,547.35,547.02,3675701,2.01E+14,1919325,0.5222
04-06-2015,547.35,551.85,559.8,548,557.25,555.54,2352012,1.31E+14,1446341,0.6149
05-06-2015,557.25,558,559,551,553.5,554.18,1385964,7.68E+13,905212,0.6531
08-06-2015,553.5,554.9,555.45,546.4,550.55,550.27,1412942,7.77E+13,1057743,0.7486
09-06-2015,550.55,549.45,550.9,519.05,540.5,537.33,3680213,1.98E+14,1904760,0.5176
10-06-2015,540.5,540.5,558.8,540.5,556.3,552.91,2135795,1.18E+14,1380148,0.6462
11-06-2015,556.3,555.3,564.3,552.4,557.55,557.94,2140594,1.19E+14,1328202,0.6205
12-06-2015,557.55,552,558.5,543.4,551.45,551.93,1974142,1.09E+14,1342593,0.6801
15-06-2015,551.45,551,561,546,554.05,554.95,1749558,9.71E+13,990510,0.5661
16-06-2015,554.05,555,555,546.35,551.45,549.88,1591051,8.75E+13,1117236,0.7022
17-06-2015,551.45,553.5,556.4,546.2,549.15,548.91,1913683,1.05E+14,1349173,0.705
18-06-2015,549.15,547.2,549.65,540.1,541.2,543.03,3012586,1.64E+14,1928761,0.6402
19-06-2015,541.2,544.95,550.6,542.05,544.15,546.3,2307788,1.26E+14,1540353,0.6675
22-06-2015,544.15,545,552.5,543.05,551.45,549.88,1939726,1.07E+14,1329305,0.6853
23-06-2015,551.45,552,558.6,548.65,553.6,553.49,760738,4.21E+13,399744,0.5255
24-06-2015,553.6,553,553,541.15,545.3,547.2,3296386,1.80E+14,2642822,0.8017
25-06-2015,545.3,544,545.45,528,529.8,533.17,5294305,2.82E+14,4138942,0.7818
26-06-2015,529.8,528.85,535.8,520.05,521.8,526.91,3503690,1.85E+14,2335162,0.6665
29-06-2015,521.8,515,517.6,467.1,483.35,485.99,11484481,5.58E+14,5694179,0.4958
30-06-2015,483.35,475,491.7,472,477.8,480.9,12372399,5.95E+14,6960173,0.5626
01-07-2015,477.8,476.65,488.35,475.8,486.15,484.41,4380793,2.12E+14,2557633,0.5838
02-07-2015,486.15,489,489.9,477.35,479.3,480.91,2751848,1.32E+14,1630704,0.5926
03-07-2015,479.3,480,482,469,471.6,473.47,2800735,1.33E+14,1322589,0.4722
06-07-2015,471.6,465,469.65,458.5,464.55,464.28,2655385,1.23E+14,1384275,0.5213
07-07-2015,464.55,465,476.7,464.55,471.4,471.78,2972045,1.40E+14,1701295,0.5724
08-07-2015,471.4,469.8,472.75,460.3,470.3,466.99,3449261,1.61E+14,2178333,0.6315
09-07-2015,470.3,474,478.9,471.1,474.3,474.37,2410385,1.14E+14,1649814,0.6845
10-07-2015,474.3,478,478,469,474,472.6,1847909,8.73E+13,1158785,0.6271
13-07-2015,474,474.05,477,469.6,475.8,473.68,2244361,1.06E+14,1611768,0.7181
14-07-2015,475.8,478.95,481,475,476.9,477.32,2094711,1.00E+14,1482804,0.7079
15-07-2015,476.9,478,485,477.55,479.95,480.21,1691337,8.12E+13,1087331,0.6429
16-07-2015,479.95,483.4,495.75,480.2,491.8,490.18,2547683,1.25E+14,1358788,0.5333
17-07-2015,491.8,493.95,505.8,493,502.15,502.44,5006283,2.52E+14,2795977,0.5585
20-07-2015,502.15,502.5,504.2,491.35,500.8,500.82,3004605,1.50E+14,2211525,0.736
21-07-2015,500.8,502.9,520.5,499.75,509.4,511.98,3506058,1.80E+14,1973508,0.5629
22-07-2015,509.4,510.5,513.45,497.7,510.15,509.34,2086049,1.06E+14,1297519,0.622
23-07-2015,510.15,506.9,512.3,499,500.05,503.52,2670981,1.34E+14,1317403,0.4932
24-07-2015,500.05,498.5,514.95,495,511.05,509.36,2285622,1.16E+14,1225944,0.5364
27-07-2015,511.05,511,525,508.1,519.55,519.23,4208795,2.19E+14,2056187,0.4885
28-07-2015,519.55,522,529.7,517.7,523.55,522.91,6316959,3.30E+14,3274328,0.5183
29-07-2015,523.55,523.95,529,522.6,525.55,525.3,2061983,1.08E+14,1229083,0.5961
30-07-2015,525.55,529,532.8,519.4,524.35,526.05,6558111,3.45E+14,4626619,0.7055
31-07-2015,524.35,527.9,532,525.45,530.7,528.15,1229591,6.49E+13,729660,0.5934
03-08-2015,530.7,529,533.5,521.5,523.6,528.54,811778,4.29E+13,521266,0.6421
04-08-2015,523.6,525,549,524.15,542.05,539.87,2145670,1.16E+14,1087169,0.5067
05-08-2015,542.05,543.9,558.8,542,550.6,549.09,2640419,1.45E+14,1383283,0.5239
06-08-2015,550.6,556,557.05,531.1,533.9,537.48,1547635,8.32E+13,988906,0.639
